1003249,3769173,982926,cart,1511672369
1002307,4112244,3747017,cart,1511672773
1003351,961958,4756105,pv,1511673169
10009,938062,411153,pv,1511673182
1002307,3540376,3451327,pv,1511673234
1003351,1077547,4756105,pv,1511673286
1000222,3461725,2520377,cart,1511673562
1002307,3631897,4048584,pv,1511674640
1001326,3044471,3002561,pv,1511676667
1001326,2651113,3002561,pv,1511676706
1005832,4828082,3160684,pv,1511679969
1005832,3096889,3607361,pv,1511680056
1002909,3489801,1505776,pv,1511680469
1003351,2364679,4756105,pv,1511681076
1001326,3367369,982926,pv,1511681438
1001326,693206,982926,pv,1511681589
10009,4966509,61626,pv,1511681920
1001326,2393831,1249923,cart,1511681940
1002909,1217213,1020087,pv,1511682371
1001326,3011676,1249923,cart,1511682387
1001326,2138013,4145813,cart,1511685651
10009,4057657,1451814,pv,1511685866
1002307,743380,3158249,buy,1511687339
1005498,3125830,3607361,cart,1511688337
1005616,2553889,2221749,buy,1511690375
1001915,203244,4145813,pv,1511690445
1001915,779670,2465336,pv,1511690463
1000349,2731813,1216617,cart,1511698350
1001199,1053132,1948588,buy,1511698539
1003716,4727640,3898483,pv,1511698684
1005616,455385,1842993,pv,1511699281
1005616,455385,1842993,buy,1511699345
1002185,162442,846990,cart,1511699586
1005616,4833855,634390,pv,1511701539
1005616,2193689,4889820,cart,1511701813
1001419,4252236,3880463,pv,1511701839
1001419,4095210,4331400,cart,1511701981
1001419,2160688,2862512,cart,1511702033
1005616,2332631,1451783,pv,1511702142
1005616,2137370,4267003,pv,1511702255
1004807,1188838,4170419,cart,1511702663
1001915,697305,903809,cart,1511702756
1002909,3846692,4882154,pv,1511702872
1002307,4153860,4801426,pv,1511703709
1005712,2204051,4756105,pv,1511704571
1005712,4091349,3607361,pv,1511704740
1004584,1168346,4331400,buy,1511705127
1000228,38891,1859277,pv,1511705315
1002307,4863008,2072473,pv,1511705661
1002307,4863008,2072473,pv,1511705737
1001566,2667082,4583654,buy,1511705905
1002909,771558,1686309,pv,1511706040
1002307,2028434,4801426,cart,1511706144
1000228,2127636,2520377,pv,1511706259
1002307,2993641,2520377,pv,1511706738
1001199,2250923,4602841,buy,1511706807
1001199,1443114,4602841,buy,1511706807
1005166,4347375,154040,pv,1511706818
1000228,4837185,1859277,pv,1511707361
1002307,532443,2732466,pv,1511707552
1000228,2629212,1859277,cart,1511707580
1004584,1955639,4145813,pv,1511708637
1004807,1188838,4170419,pv,1511711814
10009,3283696,1879194,pv,1511713282
10009,4790721,2939262,pv,1511716811
10009,4790721,2939262,pv,1511717363
1001375,4163600,1320293,pv,1511721622
1001375,372144,2640118,pv,1511722997
1001375,130217,3720767,buy,1511723122
1005712,1335684,4756105,pv,1511727643
1003724,4314127,5012555,cart,1511734378
1003724,1788471,4181361,cart,1511735022
1000222,3461725,2520377,buy,1511739445
1000084,1659199,4756105,pv,1511741024
1000084,987677,1080785,pv,1511743593
1000349,4350284,4069500,pv,1511745038
1003351,482929,4357323,pv,1511746352
1003351,725164,2158079,pv,1511747891
1002909,3018301,1567637,pv,1511748190
1004096,305698,1169371,buy,1511750004
1000792,4891581,3002561,pv,1511750574
1001566,646921,3500710,pv,1511751106
1001145,764670,4145813,pv,1511751898
1000792,487347,3720767,cart,1511752161
1001145,1106837,4145813,cart,1511752310
1003724,1358583,3002561,cart,1511752516
1001375,1632783,2212343,cart,1511753110
1000084,3350364,3898483,buy,1511753391
1001915,2932138,2640118,pv,1511754330
1001915,2331370,3607361,pv,1511754593
1001915,2061909,3002561,pv,1511754727
1001915,4667522,3720767,pv,1511755055
1003249,1140218,2465336,cart,1511756311
1000228,1986867,3378887,pv,1511758680
1000228,3730396,3378887,pv,1511758901
1002909,2629948,4581579,pv,1511759468
1002909,460466,724320,pv,1511760264
1002909,3844686,4581579,cart,1511760319
1002526,4551045,2735466,buy,1511763124
1002526,682079,3674154,cart,1511763638
1001466,929641,4173315,pv,1511764037
1001466,1973512,982926,pv,1511764101
1000084,1659199,4756105,pv,1511764246
1001326,1804513,3002561,pv,1511764453
1001326,4605369,3002561,pv,1511764672
1000084,987677,1080785,pv,1511764872
1005074,4124021,3607361,cart,1511765444
1001326,1870386,4145813,pv,1511765601
1002909,936197,703487,pv,1511765738
1000636,1489724,2994558,cart,1511765985
1005074,1188579,2895013,pv,1511766866
1001199,1589561,2495340,buy,1511767540
1004337,2187255,3439012,buy,1511767626
1005649,1526737,4684862,buy,1511768382
1005074,1188579,2895013,buy,1511768871
1005649,510660,293630,buy,1511769118
1005166,3649902,3738615,pv,1511770759
1002185,64810,4672807,pv,1511774554
1005166,3528778,1216617,pv,1511781035
1002042,1972511,2367907,buy,1511781350
1000636,3616789,2994558,pv,1511782224
1000636,287835,2994558,pv,1511782257
1002042,5105481,2367907,buy,1511783290
1002042,4737773,2650391,buy,1511784873
1004337,4390368,4801426,pv,1511785994
1002618,3331681,1973012,buy,1511786470
1002618,2780673,3002561,cart,1511786577
1001566,4694270,3002561,pv,1511789169
1005498,127953,3351726,cart,1511789289
1001566,2708978,982926,cart,1511789639
1001566,818466,4217906,pv,1511789729
1005498,4787032,3351726,pv,1511790276
1001145,3104839,4989816,cart,1511790835
1001145,2981221,4989816,pv,1511791174
1000636,1273440,2994558,cart,1511791335
1002909,206508,1505776,pv,1511791392
1002909,206508,1505776,pv,1511791595
1000335,4297249,4211233,pv,1511791693
1000335,773321,4211233,cart,1511791919
1000335,253040,2485713,pv,1511792613
1000335,253040,2485713,buy,1511792645
1001145,2825567,4989816,pv,1511792839
1000228,1422728,2640118,pv,1511794368
1002307,177796,2520377,pv,1511795193
1000084,2958216,2033408,cart,1511796291
1000084,1225298,2033408,cart,1511796325
10009,2794153,2440115,buy,1511797357
1002927,1762506,477292,cart,1511798241
10009,718985,4801426,pv,1511798867
1003901,530474,2945933,pv,1511798989
1003901,649676,3795340,cart,1511800139
1000636,2256962,1611144,pv,1511800627
1000636,4309979,3794706,pv,1511800830
1005649,3741680,360294,buy,1511817166
1003901,2687493,3795340,cart,1511818833
1003901,451286,3795340,pv,1511820892
1003901,2658989,3795340,cart,1511821128
1003901,1483161,2572604,pv,1511822260
1000349,1963858,1807416,pv,1511822820
1002185,4570068,4244487,cart,1511826462
1001629,3216276,4239903,buy,1511831104
1001629,81069,4239903,pv,1511831405
1005294,84698,1132465,buy,1511831712
1005074,2870935,4764977,pv,1511834697
1004337,325313,3002561,buy,1511835867
1005074,1200627,3607361,cart,1511836743
1002618,2793892,3002561,cart,1511840526
1001915,3303693,4145813,pv,1511840662
1003716,4122831,1419417,pv,1511840696
1001915,3890502,1080785,pv,1511840720
1000349,3193857,1008362,cart,1511840879
1000349,1357688,1008362,pv,1511840892
1005832,4174405,1595193,buy,1511841535
1005832,2105259,358773,cart,1511841724
1004584,920480,3645362,pv,1511841965
1005832,5086624,358773,buy,1511841970
1005649,4692148,2088964,pv,1511843198
1005649,5152824,940822,pv,1511843476
1005649,4811639,940822,pv,1511843549
1005649,4875298,940822,pv,1511843747
1005649,4875298,940822,buy,1511843880
1005649,1501733,940822,buy,1511843880
1005649,4692148,2088964,buy,1511843880
1001566,1299608,3500710,buy,1511847018
1001566,1299608,3500710,pv,1511847482
1000228,1880571,3378887,buy,1511848092
1000349,2882640,3108044,pv,1511850474
1004584,4695224,1216617,buy,1511851709
1005498,1735206,4022701,cart,1511851764
1003351,662524,1051370,pv,1511852866
1003351,400851,1051370,pv,1511853683
10009,4486458,1299190,pv,1511854499
1005616,1365115,4242717,pv,1511854602
10009,5119588,4918438,pv,1511855184
1001326,1941452,3002561,pv,1511855333
10009,3236416,4181361,pv,1511855750
1004584,2526892,2465336,cart,1511855773
1003716,4416136,1419417,buy,1511855779
1005616,454408,4242717,pv,1511855824
1005074,1200627,3607361,pv,1511856101
1005074,965798,2672762,pv,1511856191
1005616,2381943,4242717,pv,1511856473
1001566,3391967,4690421,pv,1511857299
1001566,2304016,3500710,buy,1511858401
1001566,3355080,4801426,pv,1511858530
1001915,2497205,1457367,pv,1511859459
1001566,1697078,1573465,pv,1511859807
1005074,965798,2672762,pv,1511864826
1004337,3945615,1879194,pv,1511865837
1004584,845822,3607361,pv,1511867174
1003901,1347509,4700878,buy,1511867643
1004337,3032611,4756105,pv,1511868067
1003724,1112818,865039,pv,1511868070
1005832,1815456,1575622,pv,1511870421
1000636,44202,3880463,buy,1511872082
1003724,4258357,3844144,cart,1511872521
1003724,4399937,3844144,cart,1511872577
1003724,641976,4181361,pv,1511873076
1000084,2721889,149192,pv,1511873693
1000084,3930186,2355072,pv,1511875032
1000228,329628,1859277,pv,1511875572
1001629,3942025,4956748,buy,1511875919
1004807,981566,1029459,cart,1511876385
1000228,329628,1859277,pv,1511876609
1005498,1147995,3171095,pv,1511877781
1000228,1024736,1320293,pv,1511877877
1000228,144409,1320293,pv,1511878005
1002909,4831634,2124307,pv,1511878087
1004096,3488953,564681,pv,1511879047
1000228,329628,1859277,buy,1511879601
1002307,3044282,65362,pv,1511879713
1000228,2285833,4339722,pv,1511879835
1000877,305317,1834026,cart,1511879987
1000228,1304452,4339722,pv,1511880100
1000228,1008152,4339722,pv,1511880107
1000228,2709813,1792277,pv,1511880171
1002307,1892817,553365,pv,1511880175
1004096,947168,3999977,pv,1511880282
1002909,2671601,3123784,pv,1511880305
1002307,1007312,3579754,pv,1511880751
1000228,3768502,4339722,cart,1511880907
1000228,1986707,4339722,pv,1511881084
1000228,1814314,4339722,pv,1511881397
1004807,1714664,550660,pv,1511881651
1002307,2643848,2465336,pv,1511881728
1003351,3733357,1051370,pv,1511881800
1003351,4923510,2945933,pv,1511882208
1003351,3685265,1029459,pv,1511883658
1000228,4109821,2558244,pv,1511884159
1000228,4565112,2361828,pv,1511884392
1002618,409116,4145813,pv,1511886153
10009,2184170,3312150,pv,1511890973
1003901,3670376,2945933,pv,1511907027
1003901,2777840,2945933,pv,1511907440
1005616,3148492,1080925,pv,1511908720
1000349,3011543,2926020,pv,1511910463
1000349,1545024,1216617,pv,1511910526
1004792,2955803,3645362,buy,1511910899
1000349,1545024,1216617,pv,1511910994
1004792,4219318,4558987,buy,1511911196
1004792,1893423,154040,pv,1511912806
1000349,1545024,1216617,pv,1511915313
1004792,361294,570735,cart,1511918185
1001915,5110323,2355072,cart,1511918478
1003656,1369597,3673049,pv,1511919411
10009,2622294,4294583,pv,1511919825
1003351,2186668,883960,cart,1511919855
1001145,3127410,4217906,pv,1511920195
1003656,3466178,3673049,buy,1511920326
1001145,2793877,4217906,pv,1511920645
1000228,2472136,4339722,pv,1511921191
1003716,3516903,3898483,buy,1511922566
1003716,3516903,3898483,pv,1511922641
1000636,2129777,200278,pv,1511924179
1001915,2994257,2578647,pv,1511924381
1001326,1372769,2735466,pv,1511925373
1003656,654710,3299155,cart,1511926536
1000349,1545024,1216617,pv,1511926597
1000349,3011543,2926020,pv,1511926725
1000228,1008330,4756105,pv,1511927229
1003716,3982661,570735,pv,1511927253
10009,37314,1875258,pv,1511927696
1003716,3880607,570735,pv,1511927900
1002185,2692681,4022701,pv,1511928435
1000222,1349892,2241047,pv,1511928662
1004096,725452,2733371,cart,1511930190
1000349,4491836,2194744,cart,1511930279
1000349,1757094,2982027,pv,1511930561
1000349,2383163,4321796,pv,1511930864
1000349,4809668,3738615,pv,1511930868
1003724,810022,5101104,pv,1511930979
1005284,3661621,1689624,pv,1511931041
1000349,906282,634390,buy,1511931054
1005284,716219,1689624,pv,1511931392
1000349,1545024,1216617,buy,1511931666
1001419,4092373,982926,pv,1511932559
1005284,1509041,4223012,pv,1511933775
1000723,575683,1868174,pv,1511934186
1002589,905943,2131531,pv,1511934220
1005284,4975718,848089,buy,1511934997
1003351,602202,3607361,pv,1511935098
1005284,1509041,4223012,buy,1511935125
1005284,4020971,1689624,buy,1511935146
1005284,4693404,1689624,buy,1511935201
1005284,2139942,1689624,buy,1511935236
1000222,4429587,2735466,pv,1511935721
1000723,164553,1691699,pv,1511935807
1005712,869209,1765288,pv,1511936116
1002927,1762506,477292,buy,1511936603
1001466,1257002,3604509,cart,1511937536
10009,931229,85955,pv,1511940345
10009,1533647,2948269,pv,1511940622
1000228,3815973,4339722,buy,1511940698
10009,1944561,3231625,cart,1511941716
1005294,1905948,1132465,buy,1511942350
1005616,544000,1980111,pv,1511943234
1002185,2673053,3371868,cart,1511943670
1002185,4856750,3371868,cart,1511943732
1004792,427434,154040,buy,1511944551
1001915,3556340,3002561,pv,1511945711
1001915,2846310,3065645,pv,1511945819
1002185,4197294,4662072,pv,1511948426
1003351,4678243,3607361,pv,1511950320
1001566,2292668,1275696,pv,1511950643
1001566,4510929,1573465,pv,1511950712
1000222,2821630,2735466,buy,1511951856
1002927,3008190,1604691,pv,1511952215
1002927,1348316,2579035,pv,1511952839
1002927,2557785,2579035,pv,1511953492
1001566,23239,411153,buy,1511953792
1002927,4221248,2579035,pv,1511953905
1005712,1014296,2736436,pv,1511954008
1002927,2695795,3917972,pv,1511954354
1002927,4221248,2579035,buy,1511954439
1005712,4563074,2806049,pv,1511954769
1004096,4523605,334161,cart,1511955048
1004096,4923282,2606924,pv,1511955221
1005712,5080819,3844144,buy,1511956422
1000335,872404,194806,buy,1511956646
1005712,3092053,1521931,buy,1511957230
1002185,1657754,285583,pv,1511958743
1005498,2242453,1471163,pv,1511961667
1005498,2825454,1471163,pv,1511961738
1005498,5049477,4387956,buy,1511962947
1005498,592124,4069500,pv,1511964427
1004096,1703317,3779369,cart,1511964573
1005832,1954667,1320293,pv,1511964582
1005832,4856500,2465336,cart,1511964708
1004096,762383,3796207,pv,1511964729
1005498,143281,4672807,pv,1511964809
1005832,2819476,2465336,cart,1511964836
1005832,4116854,2465336,cart,1511965007
1005832,3810457,2520377,pv,1511965281
1001419,4252236,3880463,buy,1511966350
1001566,2220235,1973012,buy,1511966504
1002927,2967615,2293367,pv,1511967127
1002307,1292323,1449177,cart,1511968041
1003351,907841,1051370,pv,1511968727
1002307,195056,1449177,pv,1511969199
1004807,2790543,3158249,pv,1511969200
10009,1420923,2939262,pv,1511969770
10009,4653155,2982027,pv,1511970295
10009,1266437,642223,cart,1511970912
1000636,1559384,3002561,buy,1511971236
10009,3924907,411153,pv,1511971395
1000792,1802878,381850,pv,1511971574
1002526,398593,2896142,buy,1511971742
1002526,3200672,3674154,buy,1511972000
1003716,1240933,1451041,pv,1511973608
100528,2103782,2885642,buy,1511977018
1002185,743052,1217732,cart,1511988751
1003901,2592122,1249761,pv,1511993803
1003901,1959091,2945933,pv,1511994565
1003901,474469,2673821,cart,1511994725
1004792,1443490,3755957,pv,1511995278
1002185,1727986,3371868,buy,1512001792
1003724,4878108,4181361,pv,1512002084
1002185,4807503,1963052,pv,1512002350
1003249,4329365,4818107,pv,1512004897
1000877,1783613,3369736,pv,1512005791
1000877,3668317,3369736,buy,1512006269
1000877,1833783,1694669,buy,1512006269
1000877,3936676,4563628,buy,1512006269
1000877,2552942,4563628,pv,1512006365
1004096,3741352,4969568,cart,1512007616
1001466,2010880,2355072,pv,1512007819
1004096,1898034,362750,buy,1512007840
1001629,2075326,3222818,buy,1512008236
1001466,4162768,1320293,cart,1512008257
1001466,3841346,154040,pv,1512009559
1001145,1624837,866301,pv,1512010225
1000349,2438523,2640118,cart,1512010354
1000349,4056188,2640118,pv,1512010374
1001145,731783,866301,buy,1512010592
1000084,1795031,3947630,pv,1512010886
1003351,768295,4145813,pv,1512012178
1003716,4416136,1419417,pv,1512012209
1004584,3637528,4756105,pv,1512012890
1000084,3453542,2612027,cart,1512013284
1000636,1489724,2994558,pv,1512015606
1001419,4061696,982926,buy,1512016147
1004096,479367,3975787,pv,1512018292
1000349,1963858,1807416,pv,1512018458
1004096,4907087,1446405,buy,1512019405
1004096,3674544,3975787,buy,1512019564
1003724,1931272,339124,pv,1512020166
1003656,487547,1312642,pv,1512020589
10009,4945859,874415,pv,1512022212
1004337,2528039,4801426,pv,1512022531
1000723,3122135,1516409,buy,1512023238
1003656,3788016,4145813,buy,1512025089
1003656,5059698,3002561,buy,1512025911
1003724,4997111,2085893,buy,1512027483
1000335,1839074,1672186,pv,1512027579
1004792,1275059,245312,cart,1512031038
1004792,2158725,2735466,cart,1512031131
1004792,4665048,4145813,pv,1512031203
1001326,2210978,1299190,pv,1512031649
1003901,2334611,4700878,cart,1512033812
1003351,296719,2465336,pv,1512034057
1001419,3933544,4069500,pv,1512035240
1001419,1999063,2926020,pv,1512035571
1002042,3274284,4606718,cart,1512035997
1003901,1347509,4700878,cart,1512036077
1004337,2128740,3231625,pv,1512036246
1004337,849843,3231625,buy,1512036339
1000335,3446193,2311290,cart,1512043609
1000335,2068780,1859277,cart,1512044614
1002185,2305096,84264,cart,1512045697
1004337,2251060,2465336,pv,1512045776
1000636,705046,3962843,pv,1512047608
1001199,4163794,2433095,cart,1512048031
1005498,5066294,2507053,cart,1512048857
1002589,126664,4736710,buy,1512049104
1005166,4863117,4145813,cart,1512050408
1003351,2382901,245312,pv,1512050421
1003351,2322529,1029459,pv,1512050924
1005712,3484049,2945933,pv,1512051136
10009,2842407,1231891,pv,1512051480
1003901,2334611,4700878,pv,1512051626
1001419,3770731,4069500,cart,1512051874
1003901,3233798,1521931,buy,1512052491
1002307,4546465,4181361,pv,1512052692
1001199,838793,3740459,cart,1512053660
1003716,1780583,401357,cart,1512054313
1002307,4238977,3338209,cart,1512054696
1002307,3236572,1958275,cart,1512055068
1000723,2890224,4022701,pv,1512055588
10009,447009,1960675,pv,1512056129
1000723,303794,2640118,pv,1512057025
1000723,444181,2362370,pv,1512057154
1000636,1766214,3102419,buy,1512057665
1000313,2740686,1299190,pv,1512058109
1000636,2675011,2926020,pv,1512058366
1000228,735415,4756105,pv,1512061882
1005712,1960493,2736436,pv,1512064629
1005712,3149861,2736436,pv,1512065041
1005712,4385701,4310023,cart,1512065757
1005712,1944257,846990,pv,1512065857
1005712,4005583,846990,pv,1512066869
1005712,1968023,1276979,pv,1512067346
1005712,1127932,4338287,pv,1512068229
1005712,2927287,4338287,pv,1512068618
1004792,49781,3607361,pv,1512083719
1004792,2810705,2520377,pv,1512084159
1004792,4956559,181348,pv,1512084273
1001629,1957949,338646,cart,1512084798
1000228,2299965,866301,pv,1512089339
1001326,4132140,4801426,buy,1512090959
1002042,1370842,1575622,cart,1512091175
1005616,1849180,1414043,pv,1512091206
1005616,2688087,1414043,pv,1512091305
1005616,139496,3175480,pv,1512091616
1001326,3300853,4069500,pv,1512091732
1005616,975226,1943989,pv,1512092001
1001326,931499,3002561,pv,1512092100
1001326,4129713,4069500,pv,1512092144
1002618,1134646,3607361,pv,1512093034
1001326,1951985,2735466,cart,1512093079
1001145,1338355,4181361,cart,1512093507
1001145,2740047,4181361,pv,1512093731
1005294,4937498,4889820,buy,1512093790
1001326,1551966,4069500,pv,1512093822
1001145,1106837,4145813,pv,1512093872
1001326,970425,4069500,cart,1512094009
1002185,4146414,4719814,pv,1512095475
1002185,800445,285583,cart,1512095700
10009,260779,1875258,pv,1512096214
1002185,4856750,3371868,cart,1512096712
1001326,1773417,3738615,cart,1512096778
1004792,2793823,957119,buy,1512096945
1003716,4138728,3898483,pv,1512097236
1002618,1413966,3607361,buy,1512097362
1003716,1115643,3898483,cart,1512097384
1002618,2888477,3607361,pv,1512097426
1002618,4947400,3607361,pv,1512097446
1003724,563665,1231891,pv,1512097752
1003724,202202,1231891,cart,1512097836
10009,4790721,2939262,pv,1512098013
10009,4092237,411153,pv,1512098429
1001326,4594051,4069500,cart,1512099531
1000228,3345192,4138583,pv,1512099808
1003656,4324807,3673049,cart,1512100330
1001466,955365,4170419,pv,1512101332
1005074,3961311,4145813,pv,1512101480
1001466,2356958,4170419,buy,1512102138
1001466,3764250,4170419,buy,1512102940
1000636,2295206,2042400,pv,1512103609
1005166,3990990,4756105,pv,1512105695
1000228,3660992,1169503,pv,1512106037
1000228,5126434,3409740,pv,1512106580
1001466,1214228,4756105,pv,1512106651
1001566,687624,1265358,pv,1512107411
1001566,1357617,1973012,cart,1512107653
1001566,3365312,5071267,pv,1512107917
1002185,177075,5144469,pv,1512110041
1001915,193842,2033408,pv,1512110222
1001915,2453685,3664107,pv,1512110816
1001915,2748554,634390,pv,1512110932
1002927,4668260,749692,pv,1512111785
1002185,639339,4980533,buy,1512111798
1005712,1505876,2578647,pv,1512112947
1005712,995550,2578647,pv,1512113062
1005074,3116844,1526856,cart,1512113619
1005294,1370770,4719814,pv,1512116749
1003351,2832809,2465336,pv,1512117165
1004584,758425,4138583,buy,1512119332
1001419,4334292,2640118,cart,1512119996
1002927,4102262,4130426,pv,1512120789
1002185,2040621,285583,pv,1512120859
1000228,2674960,1884568,pv,1512121303
10009,4790721,2939262,pv,1512122159
1005712,377345,2342116,pv,1512125981
1001566,3562796,2030976,pv,1512126339
1001326,1843392,2735466,cart,1512126567
1001326,28356,2885642,pv,1512126737
1005498,2933451,815311,cart,1512127599
1005498,767464,815311,pv,1512127707
1001566,4886353,3607361,buy,1512127770
1002185,771853,84264,cart,1512128175
1005498,4222164,3598912,buy,1512128184
1005498,1556593,1127566,buy,1512128184
1005498,1254527,815311,buy,1512128184
1001566,3457845,3500710,pv,1512128473
1004096,658010,1265358,buy,1512130495
1004337,1327049,1792277,cart,1512131165
1004096,1885579,381850,buy,1512131254
1004096,5122024,334161,pv,1512131328
1001915,2657502,4181361,cart,1512131490
1002927,4932938,3112817,cart,1512131792
1000723,5021781,2362370,pv,1512132426
1003351,2078526,3621778,buy,1512132697
1000723,687309,2558244,pv,1512132982
1000723,4804351,4022701,pv,1512133328
1002927,4133976,3425094,cart,1512133484
1000723,414825,2640118,pv,1512133876
1003901,122092,2945933,pv,1512133914
1000723,3305461,2640118,pv,1512134893
