user_id,product_id,action,query,timestamp
131,10,add_to_cart,,2026-04-18 19:14:16
131,10,purchase,,2026-04-18 19:19:16
131,70,view,,2026-04-18 19:19:47
131,70,click,,2026-04-18 19:20:13
131,90,view,,2026-04-18 19:20:40
131,2,view,,2026-04-18 19:21:22
131,11,view,,2026-04-18 19:22:15
131,11,click,,2026-04-18 19:22:44
132,0,search,home office,2026-04-17 01:21:12
132,50,view,,2026-04-17 01:21:45
132,50,click,,2026-04-17 01:21:54
132,10,view,,2026-04-17 01:22:10
132,10,click,,2026-04-17 01:22:23
132,10,add_to_cart,,2026-04-17 01:23:49
132,10,purchase,,2026-04-17 01:25:49
132,3,view,,2026-04-17 01:26:36
132,3,click,,2026-04-17 01:26:49
132,3,add_to_cart,,2026-04-17 01:27:31
132,3,purchase,,2026-04-17 01:30:31
132,40,view,,2026-04-17 01:30:53
132,40,click,,2026-04-17 01:31:19
132,80,view,,2026-04-17 01:31:37
133,0,search,coding,2026-04-19 16:27:12
133,60,view,,2026-04-19 16:28:07
133,60,click,,2026-04-19 16:28:21
133,100,view,,2026-04-19 16:29:03
133,100,click,,2026-04-19 16:29:12
133,70,view,,2026-04-19 16:29:57
133,70,click,,2026-04-19 16:30:11
134,0,search,laptop,2026-04-18 12:46:12
134,1,view,,2026-04-18 12:46:54
134,1,click,,2026-04-18 12:47:21
134,80,view,,2026-04-18 12:48:14
134,80,click,,2026-04-18 12:48:28
134,3,view,,2026-04-18 12:49:11
134,70,view,,2026-04-18 12:49:33
135,0,search,home office,2026-04-18 16:46:12
135,3,view,,2026-04-18 16:46:22
135,50,view,,2026-04-18 16:47:17
135,4,view,,2026-04-18 16:48:08
135,4,click,,2026-04-18 16:48:24
135,4,add_to_cart,,2026-04-18 16:49:27
135,4,purchase,,2026-04-18 16:52:27
135,40,view,,2026-04-18 16:52:50
135,40,click,,2026-04-18 16:53:11
135,11,view,,2026-04-18 16:54:11
135,11,click,,2026-04-18 16:54:28
136,0,search,laptop,2026-04-15 06:35:12
136,30,view,,2026-04-15 06:35:52
136,30,click,,2026-04-15 06:36:04
136,3,view,,2026-04-15 06:36:22
136,3,click,,2026-04-15 06:36:34
136,3,add_to_cart,,2026-04-15 06:37:26
136,4,view,,2026-04-15 06:37:44
136,4,click,,2026-04-15 06:38:01
136,80,view,,2026-04-15 06:38:31
137,0,search,home office,2026-04-17 18:05:12
137,2,view,,2026-04-17 18:05:30
137,3,view,,2026-04-17 18:05:51
137,3,click,,2026-04-17 18:06:09
137,3,add_to_cart,,2026-04-17 18:07:11
137,3,purchase,,2026-04-17 18:10:11
137,90,view,,2026-04-17 18:10:40
137,90,click,,2026-04-17 18:11:10
137,90,add_to_cart,,2026-04-17 18:11:53
137,90,purchase,,2026-04-17 18:14:53
138,0,search,photography,2026-04-18 09:33:12
138,80,view,,2026-04-18 09:33:34
138,80,click,,2026-04-18 09:34:01
138,80,add_to_cart,,2026-04-18 09:34:26
138,80,purchase,,2026-04-18 09:36:26
138,30,view,,2026-04-18 09:37:26
138,90,view,,2026-04-18 09:37:55
138,90,click,,2026-04-18 09:38:00
138,90,add_to_cart,,2026-04-18 09:38:55
138,90,purchase,,2026-04-18 09:42:55
138,2,view,,2026-04-18 09:43:12
138,2,click,,2026-04-18 09:43:30
138,2,add_to_cart,,2026-04-18 09:44:10
138,4,view,,2026-04-18 09:44:37
139,0,search,coding,2026-04-16 03:09:12
139,11,view,,2026-04-16 03:09:25
139,30,view,,2026-04-16 03:10:17
139,30,click,,2026-04-16 03:10:44
139,30,add_to_cart,,2026-04-16 03:11:23
139,50,view,,2026-04-16 03:11:36
139,50,click,,2026-04-16 03:11:51
140,0,search,home office,2026-04-16 23:17:12
140,10,view,,2026-04-16 23:17:36
140,10,click,,2026-04-16 23:18:06
140,10,add_to_cart,,2026-04-16 23:19:29
140,10,purchase,,2026-04-16 23:20:29
140,50,view,,2026-04-16 23:21:01
140,30,view,,2026-04-16 23:21:59
140,70,view,,2026-04-16 23:22:38
140,70,click,,2026-04-16 23:22:56
140,2,view,,2026-04-16 23:23:28
140,2,click,,2026-04-16 23:23:37
141,0,search,algorithms,2026-04-16 23:53:12
141,60,view,,2026-04-16 23:53:23
141,60,click,,2026-04-16 23:53:30
141,100,view,,2026-04-16 23:54:28
141,100,click,,2026-04-16 23:54:45
141,50,view,,2026-04-16 23:55:36
141,50,click,,2026-04-16 23:55:50
141,50,add_to_cart,,2026-04-16 23:57:14
141,80,view,,2026-04-16 23:57:56
141,80,click,,2026-04-16 23:58:26
141,70,view,,2026-04-16 23:58:39
141,70,click,,2026-04-16 23:59:03
141,70,add_to_cart,,2026-04-16 23:59:25
142,0,search,tech,2026-04-18 05:06:12
142,100,view,,2026-04-18 05:06:23
142,40,view,,2026-04-18 05:06:58
142,30,view,,2026-04-18 05:07:55
143,0,search,tech,2026-04-18 11:04:12
143,90,view,,2026-04-18 11:04:26
143,90,click,,2026-04-18 11:04:48
143,11,view,,2026-04-18 11:05:08
143,2,view,,2026-04-18 11:05:36
143,2,click,,2026-04-18 11:06:06
143,30,view,,2026-04-18 11:06:53
143,30,click,,2026-04-18 11:07:03
143,30,add_to_cart,,2026-04-18 11:08:19
143,30,purchase,,2026-04-18 11:12:19
144,0,search,laptop,2026-04-18 05:14:12
144,3,view,,2026-04-18 05:14:41
144,100,view,,2026-04-18 05:15:06
144,80,view,,2026-04-18 05:15:43
144,80,click,,2026-04-18 05:16:09
145,0,search,fashion,2026-04-18 09:45:12
145,30,view,,2026-04-18 09:45:56
145,30,click,,2026-04-18 09:46:10
145,30,add_to_cart,,2026-04-18 09:47:41
145,40,view,,2026-04-18 09:47:56
145,40,click,,2026-04-18 09:48:16
145,40,add_to_cart,,2026-04-18 09:48:48
145,70,view,,2026-04-18 09:49:07
145,80,view,,2026-04-18 09:50:06
145,80,click,,2026-04-18 09:50:36
145,80,add_to_cart,,2026-04-18 09:51:05
145,80,purchase,,2026-04-18 09:53:05
146,0,search,tech,2026-04-16 23:06:12
146,3,view,,2026-04-16 23:06:30
146,40,view,,2026-04-16 23:06:58
146,4,view,,2026-04-16 23:07:47
146,4,click,,2026-04-16 23:08:00
146,4,add_to_cart,,2026-04-16 23:08:51
146,4,purchase,,2026-04-16 23:13:51
146,70,view,,2026-04-16 23:14:01
146,70,click,,2026-04-16 23:14:26
146,60,view,,2026-04-16 23:15:14
146,60,click,,2026-04-16 23:15:22
147,0,search,photography,2026-04-16 08:01:12
147,50,view,,2026-04-16 08:01:22
147,50,click,,2026-04-16 08:01:28
147,60,view,,2026-04-16 08:02:12
147,60,click,,2026-04-16 08:02:33
147,60,add_to_cart,,2026-04-16 08:04:05
147,60,purchase,,2026-04-16 08:05:05
147,4,view,,2026-04-16 08:05:46
147,90,view,,2026-04-16 08:05:59
147,2,view,,2026-04-16 08:06:10
148,0,search,fashion,2026-04-15 13:15:12
148,40,view,,2026-04-15 13:15:41
148,40,click,,2026-04-15 13:15:49
148,40,add_to_cart,,2026-04-15 13:17:26
148,40,purchase,,2026-04-15 13:18:26
148,50,view,,2026-04-15 13:18:36
148,50,click,,2026-04-15 13:18:59
148,70,view,,2026-04-15 13:19:43
148,80,view,,2026-04-15 13:20:33
148,80,click,,2026-04-15 13:20:38
148,80,add_to_cart,,2026-04-15 13:21:15
148,80,purchase,,2026-04-15 13:24:15
148,1,view,,2026-04-15 13:25:05
148,1,click,,2026-04-15 13:25:30
149,0,search,tech,2026-04-16 01:38:12
149,2,view,,2026-04-16 01:38:44
149,2,click,,2026-04-16 01:39:07
149,2,add_to_cart,,2026-04-16 01:39:30
149,2,purchase,,2026-04-16 01:44:30
149,40,view,,2026-04-16 01:44:56
149,4,view,,2026-04-16 01:45:48
149,4,click,,2026-04-16 01:46:16
149,50,view,,2026-04-16 01:46:53
149,50,click,,2026-04-16 01:47:19
150,0,search,tech,2026-04-16 23:00:12
150,30,view,,2026-04-16 23:00:35
150,30,click,,2026-04-16 23:01:04
150,30,add_to_cart,,2026-04-16 23:02:10
150,30,purchase,,2026-04-16 23:04:10
150,10,view,,2026-04-16 23:04:32
150,10,click,,2026-04-16 23:04:51
150,70,view,,2026-04-16 23:05:05
150,70,click,,2026-04-16 23:05:16
150,70,add_to_cart,,2026-04-16 23:06:48
150,80,view,,2026-04-16 23:07:11
151,0,search,coding,2026-04-17 19:07:12
151,30,view,,2026-04-17 19:07:50
151,30,click,,2026-04-17 19:07:57
151,30,add_to_cart,,2026-04-17 19:09:21
151,30,purchase,,2026-04-17 19:13:21
151,100,view,,2026-04-17 19:14:07
151,10,view,,2026-04-17 19:15:01
151,4,view,,2026-04-17 19:15:19
152,0,search,laptop,2026-04-16 21:25:12
152,60,view,,2026-04-16 21:26:02
152,60,click,,2026-04-16 21:26:31
152,4,view,,2026-04-16 21:27:24
152,4,click,,2026-04-16 21:27:38
152,50,view,,2026-04-16 21:27:59
152,50,click,,2026-04-16 21:28:10
152,3,view,,2026-04-16 21:28:53
152,3,click,,2026-04-16 21:29:05
153,0,search,apple,2026-04-15 05:39:12
153,90,view,,2026-04-15 05:39:48
153,90,click,,2026-04-15 05:40:08
153,90,add_to_cart,,2026-04-15 05:41:09
153,40,view,,2026-04-15 05:41:20
153,40,click,,2026-04-15 05:41:44
153,60,view,,2026-04-15 05:42:09
154,0,search,algorithms,2026-04-18 07:51:12
154,40,view,,2026-04-18 07:51:59
154,50,view,,2026-04-18 07:52:45
154,50,click,,2026-04-18 07:52:50
154,1,view,,2026-04-18 07:53:25
154,1,click,,2026-04-18 07:53:33
154,1,add_to_cart,,2026-04-18 07:55:01
155,0,search,coding,2026-04-16 22:06:12
155,60,view,,2026-04-16 22:06:59
155,60,click,,2026-04-16 22:07:23
155,100,view,,2026-04-16 22:08:07
155,100,click,,2026-04-16 22:08:17
155,100,add_to_cart,,2026-04-16 22:09:30
155,1,view,,2026-04-16 22:10:27
155,10,view,,2026-04-16 22:11:22
156,0,search,algorithms,2026-04-17 03:34:12
156,50,view,,2026-04-17 03:34:27
156,50,click,,2026-04-17 03:34:56
156,50,add_to_cart,,2026-04-17 03:35:55
156,50,purchase,,2026-04-17 03:37:55
156,100,view,,2026-04-17 03:38:50
156,100,click,,2026-04-17 03:39:00
156,1,view,,2026-04-17 03:39:26
156,1,click,,2026-04-17 03:39:40
156,70,view,,2026-04-17 03:40:18
157,0,search,algorithms,2026-04-18 03:53:12
157,90,view,,2026-04-18 03:53:52
157,90,click,,2026-04-18 03:53:59
157,1,view,,2026-04-18 03:54:47
157,1,click,,2026-04-18 03:54:54
157,1,add_to_cart,,2026-04-18 03:55:56
157,100,view,,2026-04-18 03:56:40
157,2,view,,2026-04-18 03:56:56
157,2,click,,2026-04-18 03:57:20
158,0,search,laptop,2026-04-19 08:38:12
158,70,view,,2026-04-19 08:38:30
158,100,view,,2026-04-19 08:38:40
158,100,click,,2026-04-19 08:39:02
158,100,add_to_cart,,2026-04-19 08:39:47
158,30,view,,2026-04-19 08:40:18
158,30,click,,2026-04-19 08:40:37
158,3,view,,2026-04-19 08:41:30
158,90,view,,2026-04-19 08:41:52
158,90,click,,2026-04-19 08:42:03
158,90,add_to_cart,,2026-04-19 08:42:26
159,0,search,tech,2026-04-18 21:50:12
159,40,view,,2026-04-18 21:50:59
159,40,click,,2026-04-18 21:51:20
159,70,view,,2026-04-18 21:52:20
159,3,view,,2026-04-18 21:53:08
159,3,click,,2026-04-18 21:53:15
159,60,view,,2026-04-18 21:54:01
159,50,view,,2026-04-18 21:54:25
159,50,click,,2026-04-18 21:54:32
160,0,search,photography,2026-04-19 11:44:12
160,50,view,,2026-04-19 11:44:30
160,50,click,,2026-04-19 11:44:56
160,60,view,,2026-04-19 11:45:27
160,60,click,,2026-04-19 11:45:35
160,10,view,,2026-04-19 11:46:25
160,10,click,,2026-04-19 11:46:44
161,0,search,home office,2026-04-19 18:41:12
161,40,view,,2026-04-19 18:41:33
161,40,click,,2026-04-19 18:41:46
161,3,view,,2026-04-19 18:42:45
161,3,click,,2026-04-19 18:42:51
161,10,view,,2026-04-19 18:43:42
161,1,view,,2026-04-19 18:44:17
161,1,click,,2026-04-19 18:44:34
162,0,search,laptop,2026-04-15 20:33:12
162,50,view,,2026-04-15 20:33:56
162,90,view,,2026-04-15 20:34:36
162,90,click,,2026-04-15 20:35:04
162,90,add_to_cart,,2026-04-15 20:35:53
162,90,purchase,,2026-04-15 20:38:53
162,3,view,,2026-04-15 20:39:30
162,3,click,,2026-04-15 20:39:51
162,3,add_to_cart,,2026-04-15 20:40:47
163,0,search,photography,2026-04-15 01:52:12
163,10,view,,2026-04-15 01:52:54
163,10,click,,2026-04-15 01:53:24
163,100,view,,2026-04-15 01:54:17
163,100,click,,2026-04-15 01:54:27
163,4,view,,2026-04-15 01:55:18
164,0,search,tech,2026-04-16 09:16:12
164,40,view,,2026-04-16 09:16:52
164,40,click,,2026-04-16 09:17:02
164,40,add_to_cart,,2026-04-16 09:17:41
164,2,view,,2026-04-16 09:18:35
164,30,view,,2026-04-16 09:18:55
164,30,click,,2026-04-16 09:19:14
164,30,add_to_cart,,2026-04-16 09:20:36
164,1,view,,2026-04-16 09:20:47
164,1,click,,2026-04-16 09:21:14
165,0,search,tech,2026-04-19 19:26:12
165,100,view,,2026-04-19 19:26:39
165,100,click,,2026-04-19 19:26:52
165,1,view,,2026-04-19 19:27:28
165,1,click,,2026-04-19 19:27:36
165,2,view,,2026-04-19 19:28:23
165,2,click,,2026-04-19 19:28:38
165,2,add_to_cart,,2026-04-19 19:29:53
166,0,search,coding,2026-04-18 16:48:12
166,1,view,,2026-04-18 16:48:42
166,70,view,,2026-04-18 16:49:13
166,50,view,,2026-04-18 16:49:35
166,50,click,,2026-04-18 16:49:50
166,80,view,,2026-04-18 16:50:41
166,80,click,,2026-04-18 16:50:46
167,0,search,coding,2026-04-18 16:13:12
167,50,view,,2026-04-18 16:13:33
167,50,click,,2026-04-18 16:13:38
167,2,view,,2026-04-18 16:14:09
167,2,click,,2026-04-18 16:14:36
167,1,view,,2026-04-18 16:15:15
167,1,click,,2026-04-18 16:15:22
167,100,view,,2026-04-18 16:16:01
167,100,click,,2026-04-18 16:16:26
168,0,search,coding,2026-04-19 10:34:12
168,50,view,,2026-04-19 10:34:52
168,60,view,,2026-04-19 10:35:24
168,3,view,,2026-04-19 10:35:42
168,3,click,,2026-04-19 10:36:01
168,10,view,,2026-04-19 10:36:44
168,10,click,,2026-04-19 10:36:54
169,0,search,algorithms,2026-04-15 09:37:12
169,11,view,,2026-04-15 09:37:59
169,11,click,,2026-04-15 09:38:04
169,10,view,,2026-04-15 09:38:17
169,10,click,,2026-04-15 09:38:27
169,60,view,,2026-04-15 09:38:49
169,60,click,,2026-04-15 09:39:14
169,60,add_to_cart,,2026-04-15 09:40:35
169,60,purchase,,2026-04-15 09:42:35
169,3,view,,2026-04-15 09:42:48
169,3,click,,2026-04-15 09:42:58
169,2,view,,2026-04-15 09:43:35
169,2,click,,2026-04-15 09:43:53
170,0,search,photography,2026-04-19 05:15:12
170,10,view,,2026-04-19 05:15:54
170,80,view,,2026-04-19 05:16:53
170,70,view,,2026-04-19 05:17:26
170,70,click,,2026-04-19 05:17:54
170,70,add_to_cart,,2026-04-19 05:18:58
170,70,purchase,,2026-04-19 05:19:58
170,30,view,,2026-04-19 05:20:30
170,30,click,,2026-04-19 05:20:52
170,30,add_to_cart,,2026-04-19 05:21:38
171,0,search,tech,2026-04-19 16:15:12
171,10,view,,2026-04-19 16:15:35
171,80,view,,2026-04-19 16:16:23
171,80,click,,2026-04-19 16:16:42
171,60,view,,2026-04-19 16:16:54
171,60,click,,2026-04-19 16:17:01
171,60,add_to_cart,,2026-04-19 16:18:26
171,60,purchase,,2026-04-19 16:19:26
171,70,view,,2026-04-19 16:19:52
171,70,click,,2026-04-19 16:20:16
171,70,add_to_cart,,2026-04-19 16:20:40
171,70,purchase,,2026-04-19 16:23:40
171,40,view,,2026-04-19 16:24:27
171,40,click,,2026-04-19 16:24:52
172,0,search,algorithms,2026-04-15 05:53:12
172,50,view,,2026-04-15 05:53:45
172,60,view,,2026-04-15 05:54:31
172,60,click,,2026-04-15 05:54:57
172,40,view,,2026-04-15 05:55:19
